"date_value","bail_category","Homicide","Rape","Robbery/Gun","Robbery/Other","Aggravated Assault/Gun","Aggravated Assault/Other","Burglary/Residential","Burglary/Commercial","Theft of Motor Vehicle Tag","Theft from Person","Theft from Auto","Retail Theft","Theft","Auto Theft","Drug Possession","Drug Sales","DUI","All Other Offenses"
2017-06-26,"No bail",0,0,0,0,0,1,0,0,0,0,3,5,1,0,1,0,2,9
2017-06-26,"$1-$10k",0,0,0,2,0,4,0,0,0,0,0,0,0,0,1,5,2,10
2017-06-26,"$10k-$25k",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3
2017-06-26,"$25k+",0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2017-06-26,"Unknown bail",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2017-06-27,"Total",0,0,2,1,4,8,10,1,0,0,19,4,7,0,8,15,8,22
2017-06-27,"No bail",0,0,0,0,0,1,2,0,0,0,3,2,5,0,7,6,5,1
2017-06-27,"$1-$10k",0,0,0,1,1,5,3,0,0,0,16,0,2,0,1,5,2,13
2017-06-27,"$10k-$25k",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0
2017-06-27,"$25k+",0,0,2,0,3,1,2,0,0,0,0,2,0,0,0,2,0,5
2017-06-27,"Unknown bail",0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3
2017-06-28,"Total",0,4,3,5,3,8,4,2,0,0,3,13,7,2,15,33,8,35
2017-06-28,"No bail",0,0,0,0,0,0,0,0,0,0,3,10,1,0,9,10,7,10
2017-06-28,"$1-$10k",0,0,0,2,0,8,2,1,0,0,0,3,5,2,2,14,1,10
2017-06-28,"$10k-$25k",0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,4,0,6
2017-06-28,"$25k+",0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3
2017-06-28,"Unknown bail",0,4,0,0,2,0,1,0,0,0,0,0,0,0,4,4,0,6
2017-06-29,"Total",0,0,4,1,2,9,1,2,0,0,2,5,2,2,21,47,13,39
2017-06-29,"No bail",0,0,0,0,0,2,1,0,0,0,1,3,1,0,15,10,10,19
2017-06-29,"$1-$10k",0,0,0,1,0,4,0,1,0,0,0,2,1,2,2,29,2,7
2017-06-29,"$10k-$25k",0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,3,0,3
2017-06-29,"$25k+",0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,5,1,3
2017-06-29,"Unknown bail",0,0,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,7
2017-06-30,"Total",1,0,1,2,6,4,3,3,0,0,11,8,4,2,67,45,6,48
2017-06-30,"No bail",1,0,1,0,3,0,2,1,0,0,0,7,2,0,61,10,6,23
2017-06-30,"$1-$10k",0,0,0,2,1,3,1,2,0,0,11,1,2,2,5,26,0,8
2017-06-30,"$10k-$25k",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,1
2017-06-30,"$25k+",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,6
2017-06-30,"Unknown bail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10
2017-07-01,"Total",0,0,5,2,1,5,1,0,0,0,0,4,4,2,31,32,18,31
2017-07-01,"No bail",0,0,0,0,0,1,0,0,0,0,0,3,3,2,27,9,16,12
2017-07-01,"$1-$10k",0,0,0,1,0,4,1,0,0,0,0,1,1,0,2,21,1,3
2017-07-01,"$10k-$25k",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4
2017-07-01,"$25k+",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
2017-07-01,"Unknown bail",0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,7
2017-07-02,"Total",1,0,0,4,2,10,2,0,0,0,4,8,1,7,9,14,18,35
2017-07-02,"No bail",1,0,0,0,0,5,0,0,0,0,4,8,1,5,6,5,13,10
2017-07-02,"$1-$10k",0,0,0,0,0,5,2,0,0,0,0,0,0,2,3,8,4,13
2017-07-02,"$10k-$25k",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2017-07-02,"$25k+",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6
2017-07-02,"Unknown bail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
2017-07-03,"Total",0,2,0,1,2,10,4,2,0,0,0,9,4,6,9,10,7,23
2017-07-03,"No bail",0,0,0,0,0,0,2,0,0,0,0,6,4,4,8,2,3,9
2017-07-03,"$1-$10k",0,0,0,0,0,9,2,2,0,0,0,3,0,2,1,5,4,8
2017-07-03,"$10k-$25k",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
2017-07-03,"$25k+",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,4
2017-07-03,"Unknown bail",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017-07-04,"Total",0,2,0,3,2,9,1,0,0,0,5,2,0,0,19,20,9,22
2017-07-04,"No bail",0,0,0,1,0,1,1,0,0,0,1,1,0,0,13,10,8,5
2017-07-04,"$1-$10k",0,0,0,1,2,8,0,0,0,0,4,1,0,0,4,9,1,12
2017-07-04,"$10k-$25k",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017-07-04,"$25k+",0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
2017-07-04,"Unknown bail",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2017-07-05,"Total",0,1,1,4,8,11,3,1,0,0,2,6,1,0,13,8,11,24
2017-07-05,"No bail",0,0,0,1,0,0,0,0,0,0,0,2,0,0,11,1,9,6
2017-07-05,"$1-$10k",0,0,0,2,3,10,2,1,0,0,2,2,1,0,2,7,2,13
2017-07-05,"$10k-$25k",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2017-07-05,"$25k+",0,0,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,2
2017-07-05,"Unknown bail",0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
2017-07-06,"Total",0,1,1,0,2,8,2,1,0,0,5,9,1,1,24,28,9,47
2017-07-06,"No bail",0,0,0,0,0,0,0,0,0,0,0,7,0,1,18,7,3,10
2017-07-06,"$1-$10k",0,0,1,0,0,6,1,1,0,0,5,2,1,0,5,13,4,16
2017-07-06,"$10k-$25k",0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,1,4
2017-07-06,"$25k+",0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1,5
2017-07-06,"Unknown bail",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,12
2017-07-07,"Total",1,0,0,2,3,6,5,0,0,0,2,4,4,3,8,31,3,28
2017-07-07,"No bail",0,0,0,0,0,0,0,0,0,0,2,2,4,2,4,10,3,10
2017-07-07,"$1-$10k",0,0,0,0,0,2,5,0,0,0,0,2,0,1,2,11,0,8
2017-07-07,"$10k-$25k",1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0,1
2017-07-07,"$25k+",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,5
2017-07-07,"Unknown bail",0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,4,0,4
2017-07-08,"Total",0,0,2,0,4,13,2,0,0,0,1,5,0,4,15,26,14,29
2017-07-08,"No bail",0,0,0,0,0,0,0,0,0,0,1,4,0,2,12,6,10,13
2017-07-08,"$1-$10k",0,0,0,0,0,9,1,0,0,0,0,1,0,2,2,17,4,5
2017-07-08,"$10k-$25k",0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,6
2017-07-08,"$25k+",0,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2
2017-07-08,"Unknown bail",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3
2017-07-09,"Total",0,0,2,1,2,12,4,1,0,0,2,5,4,1,8,10,11,29
2017-07-09,"No bail",0,0,1,1,0,2,2,0,0,0,2,5,4,0,6,3,10,8
2017-07-09,"$1-$10k",0,0,0,0,0,9,1,1,0,0,0,0,0,1,2,2,1,8
2017-07-09,"$10k-$25k",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,2
2017-07-09,"$25k+",0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,3
2017-07-09,"Unknown bail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
2017-07-10,"Total",1,0,4,0,2,12,6,1,0,0,5,8,5,2,2,10,8,26
2017-07-10,"No bail",1,0,0,0,0,1,0,0,0,0,3,8,2,1,2,4,6,4
2017-07-10,"$1-$10k",0,0,0,0,0,8,4,1,0,0,2,0,2,0,0,4,1,12
2017-07-10,"$10k-$25k",0,0,0,0,0,2,2,0,0,0,0,0,1,1,0,1,0,3
2017-07-10,"$25k+",0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2
2017-07-10,"Unknown bail",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5
2017-07-11,"Total",0,3,5,3,4,10,3,1,0,0,0,8,3,1,16,14,4,51
2017-07-11,"No bail",0,0,0,0,0,0,0,0,0,0,0,5,3,0,14,6,3,20
2017-07-11,"$1-$10k",0,0,2,0,0,4,3,0,0,0,0,3,0,1,1,2,1,16
2017-07-11,"$10k-$25k",0,0,0,1,2,4,0,0,0,0,0,0,0,0,1,6,0,2
2017-07-11,"$25k+",0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,3
2017-07-11,"Unknown bail",0,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10
2017-07-12,"Total",0,2,2,1,7,13,1,1,0,0,1,10,3,2,19,22,7,44
2017-07-12,"No bail",0,0,0,0,0,0,0,0,0,0,1,8,2,1,14,7,7,15
2017-07-12,"$1-$10k",0,0,0,0,0,10,1,1,0,0,0,2,1,1,5,13,0,15
2017-07-12,"$10k-$25k",0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,2
2017-07-12,"$25k+",0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,4
2017-07-12,"Unknown bail",0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8
2017-07-13,"Total",0,0,7,16,4,10,0,0,0,0,4,2,1,4,28,34,5,43
2017-07-13,"No bail",0,0,0,0,0,0,0,0,0,0,2,1,0,0,19,4,4,16
2017-07-13,"$1-$10k",0,0,0,1,0,4,0,0,0,0,2,1,0,4,6,18,1,16
2017-07-13,"$10k-$25k",0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,6,0,1
2017-07-13,"$25k+",0,0,7,3,2,0,0,0,0,0,0,0,1,0,0,6,0,4
2017-07-13,"Unknown bail",0,0,0,9,2,6,0,0,0,0,0,0,0,0,2,0,0,6
2017-07-14,"Total",0,1,2,3,2,12,1,0,0,0,2,1,5,2,14,18,5,33
2017-07-14,"No bail",0,0,0,0,0,0,1,0,0,0,0,0,4,2,10,6,4,6
2017-07-14,"$1-$10k",0,0,0,1,0,7,0,0,0,0,1,1,0,0,4,10,1,14
2017-07-14,"$10k-$25k",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1
2017-07-14,"$25k+",0,1,2,2,0,2,0,0,0,0,1,0,0,0,0,0,0,9
2017-07-14,"Unknown bail",0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,3
2017-07-15,"Total",1,2,0,3,4,10,0,1,0,0,2,6,4,1,14,18,33,36
2017-07-15,"No bail",1,0,0,0,0,1,0,0,0,0,2,3,4,1,10,6,20,15
2017-07-15,"$1-$10k",0,0,0,1,0,3,0,1,0,0,0,3,0,0,3,8,11,9
2017-07-15,"$10k-$25k",0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,1,1,2
2017-07-15,"$25k+",0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,3
2017-07-15,"Unknown bail",0,2,0,0,1,2,0,0,0,0,0,0,0,0,1,2,1,7
2017-07-16,"Total",0,0,2,6,3,16,1,1,0,1,1,9,2,1,21,16,13,36
2017-07-16,"No bail",0,0,0,1,0,3,0,0,0,0,1,9,2,0,17,8,9,17
2017-07-16,"$1-$10k",0,0,0,2,0,8,1,1,0,1,0,0,0,1,1,6,3,7
2017-07-16,"$10k-$25k",0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1
2017-07-16,"$25k+",0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,5
2017-07-16,"Unknown bail",0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,1,6
2017-07-17,"Total",2,1,3,4,3,4,1,0,0,0,2,7,9,1,8,7,8,19
2017-07-17,"No bail",2,0,1,0,0,0,0,0,0,0,1,6,9,1,8,1,5,2
2017-07-17,"$1-$10k",0,0,1,3,0,3,1,0,0,0,1,1,0,0,0,6,3,7
2017-07-17,"$10k-$25k",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17,"$25k+",0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8
2017-07-17,"Unknown bail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2017-07-18,"Total",0,4,0,0,3,12,5,1,0,0,2,8,7,4,18,21,3,31
2017-07-18,"No bail",0,0,0,0,0,0,0,0,0,0,1,5,3,3,15,7,3,9
2017-07-18,"$1-$10k",0,0,0,0,1,6,5,1,0,0,1,2,2,1,3,14,0,10
2017-07-18,"$10k-$25k",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
2017-07-18,"$25k+",0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,5
2017-07-18,"Unknown bail",0,4,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,6
2017-07-19,"Total",0,3,2,8,1,8,2,3,2,0,7,7,0,6,11,12,4,26
2017-07-19,"No bail",0,0,0,0,0,1,0,0,0,0,0,5,0,4,8,4,3,11
2017-07-19,"$1-$10k",0,0,0,1,0,5,2,3,2,0,7,1,0,2,3,5,0,9
2017-07-19,"$10k-$25k",0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,2,1,0
2017-07-19,"$25k+",0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
2017-07-19,"Unknown bail",0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4
2017-07-20,"Total",0,1,0,5,1,12,3,2,0,0,4,10,1,1,14,20,7,47
2017-07-20,"No bail",0,0,0,0,0,0,2,1,0,0,4,9,1,1,12,5,4,15
2017-07-20,"$1-$10k",0,0,0,1,0,6,1,1,0,0,0,1,0,0,1,14,2,14
2017-07-20,"$10k-$25k",0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,5
2017-07-20,"$25k+",0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,1,0,8
2017-07-20,"Unknown bail",0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5
2017-07-21,"Total",1,1,3,2,7,5,2,0,0,0,0,8,3,3,16,28,4,43
2017-07-21,"No bail",0,0,0,0,0,1,0,0,0,0,0,5,2,3,14,11,3,14
2017-07-21,"$1-$10k",0,0,0,1,2,4,0,0,0,0,0,3,0,0,2,12,1,14
2017-07-21,"$10k-$25k",0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,2,0,1
2017-07-21,"$25k+",1,0,3,0,3,0,0,0,0,0,0,0,1,0,0,2,0,6
2017-07-21,"Unknown bail",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8
2017-07-22,"Total",0,0,0,5,6,4,1,2,0,0,3,4,2,6,17,26,23,24
2017-07-22,"No bail",0,0,0,0,1,1,0,2,0,0,0,3,0,2,11,4,18,9
2017-07-22,"$1-$10k",0,0,0,1,0,3,1,0,0,0,3,1,2,3,5,13,5,9
2017-07-22,"$10k-$25k",0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,6,0,1
2017-07-22,"$25k+",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,3
2017-07-22,"Unknown bail",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
2017-07-23,"Total",0,1,0,6,0,8,3,0,0,0,2,3,2,2,21,11,11,19
2017-07-23,"No bail",0,0,0,1,0,0,2,0,0,0,0,1,2,1,9,0,7,3
2017-07-23,"$1-$10k",0,0,0,0,0,3,0,0,0,0,2,2,0,1,10,11,3,4
2017-07-23,"$10k-$25k",0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,2
2017-07-23,"$25k+",0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,4
2017-07-23,"Unknown bail",0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,6
2017-07-24,"Total",0,2,5,5,2,5,2,0,0,0,0,6,2,2,7,4,6,36
2017-07-24,"No bail",0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,5,12
2017-07-24,"$1-$10k",0,0,0,2,0,1,1,0,0,0,0,5,1,2,3,3,1,16
2017-07-24,"$10k-$25k",0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0
2017-07-24,"$25k+",0,0,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,4
2017-07-24,"Unknown bail",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2017-07-25,"Total",0,0,1,5,3,5,3,2,0,0,1,10,3,2,12,21,10,28
2017-07-25,"No bail",0,0,0,1,0,0,1,0,0,0,1,9,1,2,6,7,6,5
2017-07-25,"$1-$10k",0,0,0,3,1,1,1,1,0,0,0,1,2,0,6,11,2,8
2017-07-25,"$10k-$25k",0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,2,0,2
2017-07-25,"$25k+",0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,1,9
2017-07-25,"Unknown bail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
2017-07-26,"Total",0,0,1,1,2,10,0,0,0,0,6,6,3,3,15,26,3,36
2017-07-26,"No bail",0,0,0,0,0,2,0,0,0,0,1,5,2,0,7,8,1,11
2017-07-26,"$1-$10k",0,0,0,1,0,4,0,0,0,0,4,1,0,3,7,14,2,13
2017-07-26,"$10k-$25k",0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,2
2017-07-26,"$25k+",0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,2,0,4
2017-07-26,"Unknown bail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6
2017-07-27,"Total",2,1,0,3,3,10,5,1,0,0,1,13,4,1,10,32,4,45
2017-07-27,"No bail",2,0,0,0,0,0,0,0,0,0,0,10,2,1,7,5,3,8
2017-07-27,"$1-$10k",0,0,0,1,0,9,5,0,0,0,1,2,2,0,2,17,1,15
2017-07-27,"$10k-$25k",0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,2,0,3
2017-07-27,"$25k+",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,5
2017-07-27,"Unknown bail",0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,3,0,14
2017-07-28,"Total",2,0,4,1,1,7,1,0,0,0,5,5,5,1,19,20,10,32
2017-07-28,"No bail",2,0,0,0,0,1,0,0,0,0,2,5,1,1,18,6,8,12
2017-07-28,"$1-$10k",0,0,1,0,0,6,1,0,0,0,3,0,4,0,0,11,2,7
2017-07-28,"$10k-$25k",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
2017-07-28,"$25k+",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3
2017-07-28,"Unknown bail",0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8
2017-07-29,"Total",1,0,2,2,9,10,3,0,0,1,1,6,4,3,18,17,12,27
2017-07-29,"No bail",1,0,0,0,0,1,0,0,0,0,1,4,1,0,9,4,7,6
2017-07-29,"$1-$10k",0,0,0,1,1,4,3,0,0,1,0,2,3,3,9,11,5,14
2017-07-29,"$10k-$25k",0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0
2017-07-29,"$25k+",0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,6
2017-07-29,"Unknown bail",0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,1
2017-07-30,"Total",0,0,2,0,2,4,1,1,0,0,1,7,3,2,9,10,16,21
2017-07-30,"No bail",0,0,0,0,0,0,0,0,0,0,1,7,1,0,3,2,10,4
2017-07-30,"$1-$10k",0,0,0,0,0,3,1,0,0,0,0,0,2,2,6,6,4,11
2017-07-30,"$10k-$25k",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4
2017-07-30,"$25k+",0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0
2017-07-30,"Unknown bail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2017-07-31,"Total",0,1,9,6,7,12,0,1,0,0,3,7,2,1,5,4,10,19
2017-07-31,"No bail",0,0,0,0,0,0,0,0,0,0,1,3,1,0,3,1,8,6
2017-07-31,"$1-$10k",0,0,0,1,0,6,0,0,0,0,2,4,0,1,2,2,1,10
2017-07-31,"$10k-$25k",0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2017-07-31,"$25k+",0,0,3,0,7,0,0,0,0,0,0,0,1,0,0,1,0,1
2017-07-31,"Unknown bail",0,0,6,4,0,5,0,0,0,0,0,0,0,0,0,0,1,2
2017-08-01,"Total",0,0,1,0,2,12,4,0,0,1,1,9,2,2,13,13,9,25
2017-08-01,"No bail",0,0,0,0,0,0,0,0,0,0,0,6,1,1,10,3,6,9
2017-08-01,"$1-$10k",0,0,0,0,0,7,2,0,0,0,1,3,1,1,3,9,2,5
2017-08-01,"$10k-$25k",0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,3
2017-08-01,"$25k+",0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4
2017-08-01,"Unknown bail",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,4
2017-08-02,"Total",0,3,0,2,0,10,2,2,0,0,0,11,1,2,23,22,7,38
2017-08-02,"No bail",0,0,0,0,0,1,0,0,0,0,0,6,0,2,15,5,5,13
2017-08-02,"$1-$10k",0,0,0,0,0,4,2,2,0,0,0,4,0,0,2,15,2,12
2017-08-02,"$10k-$25k",0,0,0,2,0,3,0,0,0,0,0,1,1,0,0,1,0,2
2017-08-02,"$25k+",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6
2017-08-02,"Unknown bail",0,2,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,5
2017-08-03,"Total",2,1,6,4,3,5,2,0,0,0,2,3,2,3,20,35,5,43
2017-08-03,"No bail",0,0,0,0,0,0,0,0,0,0,2,3,1,1,16,6,3,13
2017-08-03,"$1-$10k",0,0,0,0,1,2,1,0,0,0,0,0,1,1,1,23,1,12
2017-08-03,"$10k-$25k",0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,1,1
2017-08-03,"$25k+",0,1,2,2,2,2,1,0,0,0,0,0,0,1,0,1,0,8
2017-08-03,"Unknown bail",2,0,4,0,0,0,0,0,0,0,0,0,0,0,3,2,0,9
2017-08-04,"Total",0,0,0,1,3,7,6,0,0,0,5,4,4,0,18,34,12,42
2017-08-04,"No bail",0,0,0,0,0,0,1,0,0,0,3,2,1,0,11,4,8,10
2017-08-04,"$1-$10k",0,0,0,1,1,4,3,0,0,0,2,2,2,0,5,20,4,10
2017-08-04,"$10k-$25k",0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,3
2017-08-04,"$25k+",0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,5,0,3
2017-08-04,"Unknown bail",0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,16
2017-08-05,"Total",0,2,3,5,3,1,0,0,0,0,0,2,2,2,8,16,25,29
2017-08-05,"No bail",0,0,0,1,0,0,0,0,0,0,0,1,1,1,5,4,15,1
2017-08-05,"$1-$10k",0,0,0,1,0,0,0,0,0,0,0,1,1,1,3,10,9,13
2017-08-05,"$10k-$25k",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
2017-08-05,"$25k+",0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,10
2017-08-05,"Unknown bail",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
2017-08-06,"Total",0,6,0,6,1,8,0,0,0,0,3,0,2,2,5,6,15,14
2017-08-06,"No bail",0,0,0,1,0,0,0,0,0,0,3,0,1,0,5,2,10,3
2017-08-06,"$1-$10k",0,0,0,1,1,4,0,0,0,0,0,0,1,2,0,4,4,4
2017-08-06,"$10k-$25k",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2017-08-06,"$25k+",0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3
2017-08-06,"Unknown bail",0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3
2017-08-07,"Total",2,0,3,4,0,14,5,0,0,0,2,4,0,1,6,10,10,17
2017-08-07,"No bail",0,0,1,0,0,0,0,0,0,0,2,2,0,0,6,4,6,4
2017-08-07,"$1-$10k",0,0,0,1,0,10,5,0,0,0,0,2,0,1,0,2,4,11
2017-08-07,"$10k-$25k",0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0
2017-08-07,"$25k+",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-07,"Unknown bail",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
2017-08-08,"Total",0,0,5,0,2,4,3,2,0,0,1,5,2,1,19,11,2,18
2017-08-08,"No bail",0,0,0,0,0,0,0,0,0,0,0,2,1,1,17,3,1,5
2017-08-08,"$1-$10k",0,0,0,0,0,1,3,2,0,0,1,3,1,0,2,7,1,7
2017-08-08,"$10k-$25k",0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,1
2017-08-08,"$25k+",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2017-08-08,"Unknown bail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2017-08-09,"Total",1,1,1,4,1,11,5,0,0,0,0,9,0,4,11,24,7,36
2017-08-09,"No bail",0,0,0,0,0,0,1,0,0,0,0,9,0,1,11,6,4,12
2017-08-09,"$1-$10k",0,0,0,0,0,8,4,0,0,0,0,0,0,3,0,5,2,10
2017-08-09,"$10k-$25k",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,1,3
2017-08-09,"$25k+",0,1,1,2,1,2,0,0,0,0,0,0,0,0,0,5,0,6
2017-08-09,"Unknown bail",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,5
2017-08-10,"Total",2,0,7,2,5,10,2,0,0,1,0,5,6,1,16,36,8,43
2017-08-10,"No bail",1,0,0,0,0,0,0,0,0,0,0,3,4,1,12,13,7,11
2017-08-10,"$1-$10k",0,0,1,1,1,8,1,0,0,0,0,2,0,0,3,20,1,9
2017-08-10,"$10k-$25k",0,0,0,1,1,2,1,0,0,0,0,0,2,0,0,0,0,5
2017-08-10,"$25k+",0,0,6,0,3,0,0,0,0,1,0,0,0,0,0,2,0,8
2017-08-10,"Unknown bail",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10
2017-08-11,"Total",0,1,1,3,1,7,3,2,0,0,2,6,1,1,13,24,5,39
2017-08-11,"No bail",0,0,0,0,0,0,0,0,0,0,0,3,1,0,9,4,1,6
2017-08-11,"$1-$10k",0,0,0,2,0,6,0,0,0,0,2,2,0,1,3,12,4,9
